reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.95,0.07,0.5,0.1,1e-08,1.0,1.805354028322267,0.6886450806529382
300,gold,0.95,0.07,0.7,0.1,1e-08,1.0,2.09352481531856,0.7878025777605375
300,gold,0.95,0.07,0.9,0.1,1e-08,1.0,2.295410299490627,0.6681891206294712
300,gold,0.95,0.07,1.0,0.1,1e-08,1.0,2.549841320638985,0.7265570330515387
300,gold,0.95,0.09,0.1,0.1,1e-08,1.0,0.3202512200976085,0.20196426816300553
300,gold,0.95,0.09,0.3,0.1,1e-08,1.0,1.2588804437688357,0.6036982038252069
300,gold,0.95,0.09,0.5,0.1,1e-08,1.0,1.7776984825452713,0.6517289746462713
300,gold,0.95,0.09,0.7,0.1,1e-08,1.0,2.178150785396165,0.7459610699752267
300,gold,0.95,0.09,0.9,0.1,1e-08,1.0,2.513889111128891,0.8384776555172208
300,gold,0.95,0.09,1.0,0.1,1e-08,1.0,2.689225271355043,0.7644577158892994
300,gold,0.95,0.1,0.1,0.1,1e-08,1.0,0.3158263327732894,0.18450125377882473
300,gold,0.95,0.1,0.3,0.1,1e-08,1.0,1.2732613275728737,0.48198657710653436
300,gold,0.95,0.1,0.5,0.1,1e-08,1.0,1.858452676214098,0.5009243135906692
300,gold,0.95,0.1,0.7,0.1,1e-08,1.0,2.2622236445582327,0.8140808139911578
300,gold,0.95,0.1,0.9,0.1,1e-08,1.0,2.439219137531004,0.8414633258647802
300,gold,0.95,0.1,1.0,0.1,1e-08,1.0,2.449175134010722,0.6438781249074065
300,gold,0.98,0.01,0.1,0.1,1e-08,1.0,0.2937018961516928,0.1619670832224276
300,gold,0.98,0.01,0.3,0.1,1e-08,1.0,1.3645246286369583,0.7859900727720683
300,gold,0.98,0.01,0.5,0.1,1e-08,1.0,1.734002720217618,0.7287443594690324
300,gold,0.98,0.01,0.7,0.1,1e-08,1.0,2.1903192255380444,0.7717473179586546
300,gold,0.98,0.01,0.9,0.1,1e-08,1.0,2.4281569192202057,0.7197543742768168
300,gold,0.98,0.01,1.0,0.1,1e-08,1.0,2.3313625090007215,0.8073610188454543
300,gold,0.98,0.03,0.1,0.1,1e-08,1.0,0.27489612502333605,0.14634043827303048
300,gold,0.98,0.03,0.3,0.1,1e-08,1.0,1.3274661972957846,0.5286131689092485
300,gold,0.98,0.03,0.5,0.1,1e-08,1.0,1.7362151638797774,0.7230640683646576
300,gold,0.98,0.03,0.7,0.1,1e-08,1.0,2.21520921673734,0.7849626098909197
300,gold,0.98,0.03,0.9,0.1,1e-08,1.0,2.4795962343654168,0.7804473417720633
300,gold,0.98,0.03,1.0,0.1,1e-08,1.0,2.409351148091848,0.6774387246058691
300,gold,0.98,0.05,0.1,0.1,1e-08,1.0,0.30752966904019036,0.17028631424913915
300,gold,0.98,0.05,0.3,0.1,1e-08,1.0,1.3683964050457376,0.5844642199831757
300,gold,0.98,0.05,0.5,0.1,1e-08,1.0,1.8595588980451778,0.7477920480865626
300,gold,0.98,0.05,0.7,0.1,1e-08,1.0,2.1621105688455082,0.6629049898441662
300,gold,0.98,0.05,0.9,0.1,1e-08,1.0,2.4325818065445244,0.8357789622546883
300,gold,0.98,0.05,1.0,0.1,1e-08,1.0,2.5227388857775295,0.8907540046384935
300,gold,0.98,0.07,0.1,0.1,1e-08,1.0,0.3069765581246509,0.15646783402116213
300,gold,0.98,0.07,0.3,0.1,1e-08,1.0,1.330231751873484,0.5511896666798913
300,gold,0.98,0.07,0.5,0.1,1e-08,1.0,1.8601120089607182,0.6404444039076288
300,gold,0.98,0.07,0.7,0.1,1e-08,1.0,2.077484598767902,0.687911674960788
300,gold,0.98,0.07,0.9,0.1,1e-08,1.0,2.2345680987812364,0.5965039022734571
300,gold,0.98,0.07,1.0,0.1,1e-08,1.0,2.303153852308186,0.562909323989294
300,gold,0.98,0.09,0.1,0.1,1e-08,1.0,0.32854788383070715,0.17389511626612045
300,gold,0.98,0.09,0.3,0.1,1e-08,1.0,1.482337253646959,0.7382487236675481
300,gold,0.98,0.09,0.5,0.1,1e-08,1.0,1.9889868522815168,0.8419619975502178
300,gold,0.98,0.09,0.7,0.1,1e-08,1.0,2.122839693842175,0.7374850003014513
300,gold,0.98,0.09,0.9,0.1,1e-08,1.0,2.4027138171053704,0.7775929040158754
300,gold,0.98,0.09,1.0,0.1,1e-08,1.0,2.542097767821426,0.48565658186528127
300,gold,0.98,0.1,0.1,0.1,1e-08,1.0,0.30974211270235075,0.16977892492968313
300,gold,0.98,0.1,0.3,0.1,1e-08,1.0,1.3092135370829674,0.5266885245458618
300,gold,0.98,0.1,0.5,0.1,1e-08,1.0,1.7754860388831106,0.5731307443033798
300,gold,0.98,0.1,0.7,0.1,1e-08,1.0,2.2550332026562137,0.7677452471844998
300,gold,0.98,0.1,0.9,0.1,1e-08,1.0,2.4198602554871065,0.7450888553227191
300,gold,0.98,0.1,1.0,0.1,1e-08,1.0,2.7511736938955123,0.9080295742277088
